brand,name,addr,time,atm,medicine,wine,lotto,bakery,delivery
cu,공항스카이빌점,"인천광역시 중구 흰바위로 36, (운서동, 영종주공스카이빌10단지아파트) 1층 상가동 104호",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,공항시장점,"서울특별시 강서구 방화동로 36-1, (공항동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,공항원룸점,"부산광역시 강서구 공항앞길221번길 7, (대저2동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
cu,과기대학생회관점,경상남도 진주시 동진로 33 경남과학기술대학교 (칠암동) 경남과학기술대학교,00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,과천공원점,"경기도 과천시 별양상가1로 31, 제일상가 (별양동) 1층 5호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,과천광창점,"경기도 과천시 광창로 40, (과천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천래미안점,"경기도 과천시 관문로 161, 래미안상가 (중앙동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천문원공원점,"경기도 과천시 공원마을길 8, (문원동) B동 1호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천부림점,"경기도 과천시 부림로 21, (부림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천삼포점,경기도 과천시 삼부골로 26 GTMOTORS (주암동) GTMOTORS,00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천선바위점,"경기도 과천시 뒷골로 6, (과천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,과천양지점,경기도 과천시 양지마을1로 36 (과천동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천여울점,"경기도 과천시 문원로 114, 문원동 (문원동) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천주공8단지점,경기도 과천시 별양로 184-1 8단지유치원상가 (부림동) 8단지유치원상가,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과천주암점,"경기도 과천시 추사로 126, (주암동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,과천중앙점,"경기도 과천시 중앙로 131, 현대빌딩 (중앙동) 104호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,과학기술대생활관점,"서울특별시 노원구 공릉로 232, 서울산업대학교 내(공릉동)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관교동아점,"인천광역시 남구 인하로430번길 9, 상가-(관교동, 동아) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관교중앙점,"인천광역시 남구 인하로406번길 43, (관교동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관대정문점,"강원도 강릉시 범일로555번길 24-11, (내곡동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관동대후문점,"강원도 강릉시 관솔길 59, (회산동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관산고골마을점,"경기도 고양시 덕양구 고골길 38, 관산동신축 (관산동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관산삼거리점,"경기도 고양시 덕양구 동헌로 21, (관산동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관설에버빌점,"강원도 원주시 시청로 494-10, (관설동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악건영점,"서울특별시 관악구 남부순환로161가길 71, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악고시촌점,"서울특별시 관악구 대학14길 15, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악구청점,"서울특별시 관악구 쑥고개로 124, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
cu,관악국회단지점,서울특별시 관악구 국회단지길 36,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악낙성점,"서울특별시 관악구 솔밭로 5, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악난우점,"서울특별시 관악구 난우길 36, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악남현점,"서울특별시 관악구 과천대로 945, (남현동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악네잎클로버점,"서울특별시 관악구 관천로15길 27, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악당곡점,"서울특별시 관악구 보라매로 20, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악대로점,"서울특별시 관악구 남부순환로 1403, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,관악대성점,서울특별시 관악구 남부순환로256라길 2,00:00~24:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악동방점,"서울특별시 관악구 신림로23길 49, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악동아타운점,서울특별시 관악구 관악로37길 15 동아타운21아파트,00:00~24:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악동원점,"서울특별시 관악구 호암로26가길 43, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악두산점,"서울특별시 관악구 은천로 86, (봉천동) 두산아파트",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,관악드림점,"서울특별시 관악구 성현로 80, 주상가(봉천동, 관악드림타운) 6층 602호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악딸부자점,"서울특별시 관악구 행운1길 117, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악리베로점,"서울특별시 관악구 신림동길 38, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악마에스트로점,서울특별시 관악구 남부순환로 1773 (봉천동),00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,관악무지개점,"서울특별시 관악구 관악로12길 48, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악미림점,"서울특별시 관악구 호암로20길 1, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악미성점,"서울특별시 관악구 난곡로 302, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악보라매점,"서울특별시 관악구 봉천로 307, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악봉천점,"서울특별시 관악구 봉천로31길 35, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악부영점,"경기도 안양시 동안구 학의로 46, (비산동) 관악부영아파트 4층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악블루점,"서울특별시 관악구 남부순환로214길 46, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악사랑점,"서울특별시 관악구 대학길 52, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악산점,"서울특별시 관악구 신림로3가길 2, (신림동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악삼성점,"서울특별시 관악구 원신길 142, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악샛별점,"서울특별시 관악구 조원로 87, (신림동) 동명없음동",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악서림점,"서울특별시 관악구 서림3길 32, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악서원점,"서울특별시 관악구 신림로 274, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악선경점,"서울특별시 관악구 신림로3가길 41, (신림동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악성진점,서울특별시 관악구 조원중앙로1길 54,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악센트럴점,"서울특별시 관악구 서원길 7, (신림동) 1층/지하1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악소망점,서울특별시 관악구 쑥고개로 11,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악스마일점,"서울특별시 관악구 법원단지길 149, (신림동, 대원파크맨션)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악스위트점,"서울특별시 관악구 봉천로14길 17, (신림동, 도안스위트빌) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악승리점,서울특별시 관악구 관천로 73-1,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악신도점,"서울특별시 관악구 조원로 58, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악신림로점,"서울특별시 관악구 신림로 356, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악신사로점,"서울특별시 관악구 신사로 136, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악신사점,"서울특별시 관악구 관천로11길 160, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악써니점,"서울특별시 관악구 쑥고개로 55, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악쑥고개점,"서울특별시 관악구 쑥고개로 74, (봉천동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악에스식스점,"서울특별시 관악구 양지5길 2, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악예랑점,서울특별시 관악구 난곡로24길 55 (신림동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악예술인점,서울특별시 관악구 남부순환로260길 10,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악우체국점,"서울특별시 관악구 남부순환로187길 9, (신림동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악은천길점,"서울특별시 관악구 은천로 61, (봉천동, 은천누리에뜰)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악이글점,서울특별시 관악구 남부순환로 1873 대주빌딩 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악인헌길점,서울특별시 관악구 인헌12길 42 태양빌라 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악인헌점,서울특별시 관악구 인헌1다길 31 (봉천동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악장군점,"서울특별시 관악구 장군봉2길 29, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악장원점,"서울특별시 관악구 대학길 31, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악조원점,"서울특별시 관악구 조원중앙로2길 111, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악중앙점,"서울특별시 관악구 중앙길 5, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악진미점,서울특별시 관악구 남부순환로194길 43 (신림동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악진우점,"서울특별시 관악구 남부순환로 1536, (신림동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악청룡점,"서울특별시 관악구 장군봉6길 1, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악청림점,"서울특별시 관악구 관악로 306, (봉천동) 1층 2동 7호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악첼시점,서울특별시 관악구 당곡6나길 35 (봉천동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악트윈스점,"서울특별시 관악구 양녕로6길 78, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악파인빌점,서울특별시 관악구 중앙길 133 은선파인빌,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악패밀리점,서울특별시 관악구 신림로32길 16 (신림동),00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악푸르지오점,"서울특별시 관악구 청림6길 6, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악푸른점,"서울특별시 관악구 낙성대역길 61 (봉천동, 킹스빌리지) 킹스빌리지 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악프렌즈2호점,"서울특별시 관악구 난곡로35길 10, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악프렌즈점,"서울특별시 관악구 은천로 153, (봉천동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악플러스점,"서울특별시 관악구 미성길 60, (신림동, 두영아파트)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악한샘점,"서울특별시 관악구 은천로39길 13, (봉천동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악한울점,"서울특별시 관악구 남부순환로 1801, 벽송빌딩 (봉천동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악햇살점,서울특별시 관악구 법원단지5길 5 (신림동),00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악행운점,"서울특별시 관악구 신림로12길 13, (신림동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관악허브점,서울특별시 관악구 봉천로13나길 30 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관악희망점,"서울특별시 관악구 인헌9길 13, (봉천동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양골드점,"경기도 안양시 동안구 벌말로 188, (관양동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관양벤처다임점,"경기도 안양시 동안구 학의로 250, (관양동) 1층",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양사거리점,경기도 안양시 동안구 관평로 305,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양센터점,경기도 안양시 동안구 동편로 49-45(관양동) 1층 101호,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양스마트센터점,"경기도 안양시 동안구 동편로 6, 관양동 (관양동) 1층",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양신일점,"경기도 안양시 동안구 관악대로360번길 29-10, (관양동, 신일해피트리) 1층 103호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관양행운점,"경기도 안양시 동안구 관악대로276번길 11, (관양동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관음점,대구광역시 북구 칠곡중앙대로91길 18,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관음타운점,대구광역시 북구 영송로 65 (태전동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관인터미널점,"경기도 포천시 관인면 탄동길 2, (탄동리)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,관저신선점,"대전광역시 서구 관저로 83, 상가(관저동, 신선마을2단지아파트) 205동 106호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,관저어반힐스점,"대전광역시 서구 관저남로 80, (관저동) 1층 상가동 103,104호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,관저중앙점,"대전광역시 서구 구봉로147번길 101, 관저동 (관저동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교32단지점,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트) 휴먼시아아파트 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광교e편한점,"경기도 수원시 영통구 센트럴타운로 76, (이의동, 광교이편한세상1차)",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교대학로점,"경기도 수원시 영통구 대학1로8번길 109, (이의동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교더샵점,경기도 수원시 영통구 법조로 38 광교더샵레이크파크오피스텔 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교드림타워점,"경기도 용인시 수지구 광교중앙로 301, 드림타워 제제제(상현동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교법원점,경기도 수원시 영통구 법조로149번길 150 (하동),00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교법조타운점,경기도 수원시 영통구 법조로149번길 101 1층 1동 101호,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교비즈니스센터점,"경기도 수원시 영통구 광교로 156, 광교비즈니스센터 (이의동) 1동 1호",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교서희스타힐스점,"경기도 수원시 영통구 센트럴타운로 111, (이의동) 1층 1동 101호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교숲속마을점,경기도 용인시 수지구 광교호수로378번길 4-2 1층,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교아브뉴프랑점,"경기도 수원시 영통구 센트럴타운로 85, (이의동, 광교호반베르디움)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교에듀점,"경기도 수원시 영통구 에듀타운로 24, 그린프라자 (이의동) 1층 1동 104호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교에듀하임점,"경기도 수원시 영통구 에듀타운로 101, 오피스텔(이의동, 에듀하임1309오피스텔)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교역점,"경기도 용인시 수지구 광교중앙로 302, 블루스퀘어상현동 (상현동) 1층 1동 105호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교우미뉴브점,"경기도 용인시 수지구 광교중앙로 338, (상현동) 1층 1호",00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교원천점,"경기도 수원시 영통구 월드컵로97번길 50, (원천동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교원희캐슬점,"경기도 수원시 영통구 광교중앙로248번길 7-2 에이동 101호(하동, 광교원희캐슬법조타운) 1층 1동 101호",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교웰빙타운점,"경기도 수원시 영통구 웰빙타운로49번길 36, (이의동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교중앙점,"경기도 수원시 영통구 대학3로4번길 12, 이의동이스턴타워 (이의동) 106호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광교카페거리점,"경기도 수원시 영통구 센트럴파크로127번길 122, (이의동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광덕고후문점,"광주광역시 서구 염화로 146, (화정동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광릉수목원점,"경기도 남양주시 진접읍 광릉수목원로 187-1, (부평리)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명2동점,"경기도 광명시 광명로 957, (광명동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명7동점,"경기도 광명시 덕단이로9번길 42, (광명동, 이림휴먼빌리지) 1층 103호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명IC점,경기도 광명시 광명로 455,00:00~00:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광명SK점,"경기도 광명시 하안로 60, (소하동) 광명테크노파크 2층 E동 201호",00:00~00:00,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명도덕로점,"경기도 광명시 도덕공원로 70, (철산동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명도덕점,경기도 광명시 광명로812번길 34 대명빌딩,00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명모세로점,"경기도 광명시 시청로 41, (철산동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명무역센터점,"경기도 광명시 일직로 72, (일직동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명미성점,"경기도 광명시 목감로202번길 4, (광명동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명사랑이점,"경기도 광명시 소하로 77, (소하동) 1층 1동 1호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명새론점,"경기도 광명시 오리로975번길 22-1, (광명동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명세리점,"경기도 광명시 오리로 932, (광명동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명소망점,"경기도 광명시 하안로 172, (소하동 삼익아파트상가) 1층 103호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광명소하점,"경기도 광명시 기아로 14, (소하동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명스마일점,"경기도 광명시 하안로288번길 8, 우성빌딩 (하안동) 1층 101호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광명스카이점,"경기도 광명시 성채안로 26, 나(소하동, 광명역세권휴먼시아1단지아파트)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명스타점,경기도 광명시 너부대로45번길 10-4 (광명동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명시민점,"경기도 광명시 오리로 899, (철산동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명양지마을점,"경기도 광명시 양달로20번길 2, (일직동)",00:00~00:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명에이스점,"경기도 광명시 하안로 108, 에이스광명타워 (소하동) 1층 1동 1호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명역파크자이점,경기도 광명시 광명역로 26 (일직동),00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명온동네점,경기도 광명시 디지털로 24,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광명우림점,"경기도 광명시 하안로 180-14, 상가동 소(소하동, 우림필유아파트) 1층 101동 104호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명자경마을점,"경기도 광명시 일직로99번안길 16, (일직동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명중앙점,"경기도 광명시 오리로963번길 4, (광명동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명창원점,"경기도 광명시 오리로 647, (하안동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명철산역점,"경기도 광명시 철산로 20, (철산동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명코아점,"경기도 광명시 하안로287번길 5, (하안동) 1층 C호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광명타운점,경기도 광명시 오리로963번길 41 1층,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명태영데시앙W점,경기도 광명시 양지로 9,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명필점,"경기도 광명시 광명로832번길 9, (광명동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명하늘탑점,"경기도 광명시 오리로984번길 25, (광명동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명하안주공점,"경기도 광명시 하안로 363, (하안동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명한진점,"경기도 광명시 광화로 22, 로얄프라자 (광명동) 1층 102호",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명행복점,"경기도 광명시 광복로 39, (광명동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광명홍우점,"경기도 광명시 범안로 992, (하안동) 1층 2호",00:00~24:00,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
cu,광명휴먼시아점,"경기도 광명시 소하로 161 (소하동, 휴먼시아6단지아파트) 휴먼시아6단지아파트",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
cu,광복동블루점,"부산광역시 중구 국제시장2길 33, 국제시장 (신창동4가) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광산사거리1호점,"서울특별시 강북구 한천로 1097, (수유동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광산사거리점,"서울특별시 강북구 한천로150길 16, 지상 (수유동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광산우체국점,"광주광역시 광산구 사암로171번길 40, (우산동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광안광원점,"부산광역시 수영구 광일로29번가길 37, (광안동)",00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광안그린점,"부산광역시 수영구 광일로 13-3, (광안동) 1층",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광안무학로점,"부산광역시 수영구 무학로33번길 4, (광안동)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광안블루점,"부산광역시 수영구 광서로10번길 30, (광안동, 삼우빌라)",00:00~24:00,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
cu,광안상아점,부산광역시 수영구 광서로 50,00:00~24:00,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
